Date,Adj Close,Close,High,Low,Open,Volume
,TLT,TLT,TLT,TLT,TLT,TLT
2007-01-03,51.199371337890625,89.05999755859375,89.45999908447266,88.66000366210938,89.22000122070312,1870400
2007-01-04,51.509822845458984,89.5999984741211,89.6500015258789,89.22000122070312,89.22000122070312,1697000
2007-01-05,51.285614013671875,89.20999908447266,89.4000015258789,88.75,88.80000305175781,1298400
2007-01-08,51.37761306762695,89.37000274658203,89.37000274658203,89.05000305175781,89.12000274658203,414200
2007-01-09,51.37761306762695,89.37000274658203,89.4800033569336,89.22000122070312,89.4800033569336,481500
2007-01-10,51.1476936340332,88.97000122070312,89.12999725341797,88.87999725341797,89.06999969482422,519600
2007-01-11,50.84873962402344,88.44999694824219,88.80000305175781,88.26000213623047,88.79000091552734,1293500
2007-01-12,50.61299514770508,88.04000091552734,88.83999633789062,87.9000015258789,88.1500015258789,846300
2007-01-16,50.722251892089844,88.2300033569336,88.23999786376953,88.02999877929688,88.2300033569336,702800
2007-01-17,50.56703186035156,87.95999908447266,88.2699966430664,87.81999969482422,88.20999908447266,724200
2007-01-18,50.722251892089844,88.2300033569336,88.27999877929688,87.77999877929688,87.94000244140625,918300
2007-01-19,50.584285736083984,87.98999786376953,88.1500015258789,87.87000274658203,88.1500015258789,882500
2007-01-22,50.70500183105469,88.19999694824219,88.33000183105469,88.12000274658203,88.1500015258789,432000
2007-01-23,50.3715934753418,87.62000274658203,88.05000305175781,87.56999969482422,88.0199966430664,1096800
2007-01-24,50.365821838378906,87.61000061035156,87.69999694824219,87.5,87.66000366210938,463700
2007-01-25,50.00366973876953,86.9800033569336,87.47000122070312,86.87999725341797,87.44999694824219,1397000
2007-01-26,49.9633903503418,86.91000366210938,87.08000183105469,86.6500015258789,86.77999877929688,1576800
2007-01-29,49.85420608520508,86.72000122070312,87.0999984741211,86.5999984741211,87.05999755859375,1015300
2007-01-30,49.91162872314453,86.81999969482422,86.91000366210938,86.76000213623047,86.88999938964844,1295100
2007-01-31,50.331356048583984,87.55000305175781,87.61000061035156,86.69999694824219,86.69999694824219,2078000
2007-02-01,50.270721435546875,87.08999633789062,87.76000213623047,87.0,87.6500015258789,986200
2007-02-02,50.334224700927734,87.19999694824219,87.38999938964844,87.08000183105469,87.08000183105469,814700
2007-02-05,50.40348815917969,87.31999969482422,87.45999908447266,87.16000366210938,87.4000015258789,395500
2007-02-06,50.68055725097656,87.80000305175781,87.83000183105469,87.16000366210938,87.19999694824219,770500
2007-02-07,50.830665588378906,88.05999755859375,88.12000274658203,87.83999633789062,87.9000015258789,836200
2007-02-08,50.87105178833008,88.12999725341797,88.30999755859375,87.91000366210938,87.98999786376953,980200
2007-02-09,50.58242416381836,87.62999725341797,87.91999816894531,87.55000305175781,87.88999938964844,878300
2007-02-12,50.466983795166016,87.43000030517578,87.6500015258789,87.33000183105469,87.48999786376953,467600
2007-02-13,50.357303619384766,87.23999786376953,87.48999786376953,87.19999694824219,87.48999786376953,1310600
2007-02-14,50.83641815185547,88.06999969482422,88.19000244140625,87.5199966430664,87.5199966430664,2262500
2007-02-15,50.986454010009766,88.33000183105469,88.58000183105469,88.33000183105469,88.52999877929688,893800
2007-02-16,51.16542434692383,88.63999938964844,88.72000122070312,88.4800033569336,88.58999633789062,1476700
2007-02-20,51.28085708618164,88.83999633789062,88.8499984741211,88.5,88.5,847400
2007-02-21,51.194313049316406,88.69000244140625,88.69999694824219,88.4800033569336,88.52999877929688,379800
2007-02-22,50.91722869873047,88.20999908447266,88.44999694824219,88.08999633789062,88.41000366210938,485200
2007-02-23,51.28085708618164,88.83999633789062,88.94000244140625,88.48999786376953,88.52999877929688,735700
2007-02-26,51.621429443359375,89.43000030517578,89.44000244140625,89.11000061035156,89.1500015258789,763400
2007-02-27,52.273719787597656,90.55999755859375,91.26000213623047,89.5999984741211,89.73999786376953,3243200
2007-02-28,52.03705596923828,90.1500015258789,90.47000122070312,89.88999938964844,90.16000366210938,1701900
2007-03-01,52.00402069091797,89.75,90.43000030517578,89.6500015258789,90.27999877929688,2423900
2007-03-02,52.2647705078125,90.19999694824219,90.4800033569336,89.66999816894531,89.95999908447266,1619800
2007-03-05,52.351661682128906,90.3499984741211,90.5,90.05999755859375,90.4800033569336,1505200
2007-03-06,52.1952018737793,90.08000183105469,90.36000061035156,89.98999786376953,90.05999755859375,837400
2007-03-07,52.398040771484375,90.43000030517578,90.5,89.9800033569336,90.08000183105469,915400
2007-03-08,52.351661682128906,90.3499984741211,90.41999816894531,90.11000061035156,90.29000091552734,574700
2007-03-09,51.801212310791016,89.4000015258789,89.9000015258789,89.19000244140625,89.37999725341797,1534700
2007-03-12,52.00402069091797,89.75,89.9800033569336,89.68000030517578,89.7300033569336,594400
2007-03-13,52.316932678222656,90.29000091552734,90.33999633789062,89.9800033569336,90.2300033569336,553800
2007-03-14,52.079315185546875,89.87999725341797,90.54000091552734,89.83999633789062,90.1500015258789,1698100
2007-03-15,52.073551177978516,89.87000274658203,89.95999908447266,89.66999816894531,89.76000213623047,394900
2007-03-16,52.061973571777344,89.8499984741211,89.91999816894531,89.6500015258789,89.66999816894531,623800
2007-03-19,51.951866149902344,89.66000366210938,89.69999694824219,89.5199966430664,89.58000183105469,693900
2007-03-20,51.980812072753906,89.70999908447266,89.94999694824219,89.69000244140625,89.91000366210938,768400
2007-03-21,52.00402069091797,89.75,90.08999633789062,88.69000244140625,89.37999725341797,1513400
2007-03-22,51.59260177612305,89.04000091552734,89.4800033569336,88.83000183105469,89.4800033569336,1484300
2007-03-23,51.44774627685547,88.79000091552734,89.19999694824219,88.77999877929688,89.19000244140625,1679700
2007-03-26,51.51148986816406,88.9000015258789,89.2699966430664,88.5,88.62000274658203,763600
2007-03-27,51.42457962036133,88.75,88.80999755859375,88.55999755859375,88.63999938964844,619800
2007-03-28,51.320281982421875,88.56999969482422,89.11000061035156,88.41000366210938,88.91000366210938,816900
2007-03-29,51.25074768066406,88.44999694824219,88.66999816894531,88.31999969482422,88.54000091552734,823000
2007-03-30,51.15225601196289,88.27999877929688,88.91999816894531,88.22000122070312,88.6500015258789,2015100
2007-04-02,51.237159729003906,88.0999984741211,88.22000122070312,88.01000213623047,88.11000061035156,579600
2007-04-03,51.17318344116211,87.98999786376953,88.16999816894531,87.9800033569336,88.0199966430664,617000
2007-04-04,51.22552490234375,88.08000183105469,88.33999633789062,87.9000015258789,88.16999816894531,576900
2007-04-05,51.03359603881836,87.75,88.12000274658203,87.70999908447266,88.0999984741211,436400
2007-04-09,50.696231842041016,87.16999816894531,87.30999755859375,87.12999725341797,87.27999877929688,1283900
2007-04-10,50.84749984741211,87.43000030517578,87.55000305175781,87.30999755859375,87.38999938964844,674400
2007-04-11,50.81259536743164,87.37000274658203,87.58000183105469,87.27999877929688,87.47000122070312,476200
2007-04-12,50.82426834106445,87.38999938964844,87.56999969482422,87.27999877929688,87.5,495100
2007-04-13,50.66719436645508,87.12000274658203,87.47000122070312,87.01000213623047,87.41000366210938,557800
2007-04-16,50.946388244628906,87.5999984741211,87.68000030517578,87.4000015258789,87.4000015258789,833600
2007-04-17,51.23136520385742,88.08999633789062,88.16000366210938,87.83999633789062,87.88999938964844,1254200
2007-04-18,51.487239837646484,88.52999877929688,88.55999755859375,88.36000061035156,88.37000274658203,450800
2007-04-19,51.39999008178711,88.37999725341797,88.70999908447266,88.19999694824219,88.66000366210938,1305900
2007-04-20,51.266231536865234,88.1500015258789,88.44999694824219,88.05999755859375,88.44999694824219,664500
2007-04-23,51.452335357666016,88.47000122070312,88.58999633789062,88.04000091552734,88.13999938964844,419000
2007-04-24,51.64427185058594,88.80000305175781,88.81999969482422,88.44999694824219,88.44999694824219,881300
2007-04-25,51.4639778137207,88.48999786376953,88.79000091552734,88.11000061035156,88.56999969482422,569000
2007-04-26,51.09174728393555,87.8499984741211,88.43000030517578,87.8499984741211,88.43000030517578,2048400
2007-04-27,51.08013153076172,87.83000183105469,88.05000305175781,87.77999877929688,88.01000213623047,428700
